,Count,Generation,Sex,Run
64,3596,13,Male,clvr_cost_0_intro_0.1_4
65,3580,14,Male,clvr_cost_0_intro_0.1_4
66,3515,15,Male,clvr_cost_0_intro_0.1_4
67,3735,16,Male,clvr_cost_0_intro_0.1_4
68,4355,17,Male,clvr_cost_0_intro_0.1_4
69,4808,18,Male,clvr_cost_0_intro_0.1_4
70,4974,19,Male,clvr_cost_0_intro_0.1_4
71,4979,20,Male,clvr_cost_0_intro_0.1_4
72,5090,21,Male,clvr_cost_0_intro_0.1_4
73,5161,22,Male,clvr_cost_0_intro_0.1_4
74,5163,23,Male,clvr_cost_0_intro_0.1_4
75,4989,24,Male,clvr_cost_0_intro_0.1_4
76,5065,25,Male,clvr_cost_0_intro_0.1_4
77,5026,26,Male,clvr_cost_0_intro_0.1_4
78,4919,27,Male,clvr_cost_0_intro_0.1_4
79,4950,28,Male,clvr_cost_0_intro_0.1_4
80,5094,29,Male,clvr_cost_0_intro_0.1_4
81,4932,30,Male,clvr_cost_0_intro_0.1_4
82,5030,31,Male,clvr_cost_0_intro_0.1_4
83,5034,32,Male,clvr_cost_0_intro_0.1_4
84,5075,33,Male,clvr_cost_0_intro_0.1_4
85,5005,34,Male,clvr_cost_0_intro_0.1_4
86,4975,35,Male,clvr_cost_0_intro_0.1_4
87,5049,36,Male,clvr_cost_0_intro_0.1_4
88,5014,37,Male,clvr_cost_0_intro_0.1_4
89,5077,38,Male,clvr_cost_0_intro_0.1_4
90,4979,39,Male,clvr_cost_0_intro_0.1_4
91,4864,40,Male,clvr_cost_0_intro_0.1_4
92,5018,41,Male,clvr_cost_0_intro_0.1_4
93,5058,42,Male,clvr_cost_0_intro_0.1_4
94,5036,43,Male,clvr_cost_0_intro_0.1_4
95,4918,44,Male,clvr_cost_0_intro_0.1_4
96,5035,45,Male,clvr_cost_0_intro_0.1_4
97,4970,46,Male,clvr_cost_0_intro_0.1_4
98,5013,47,Male,clvr_cost_0_intro_0.1_4
99,5200,48,Male,clvr_cost_0_intro_0.1_4
100,5000,49,Male,clvr_cost_0_intro_0.1_4
101,5126,50,Male,clvr_cost_0_intro_0.1_4
,Count,Generation,Sex,Run
0,5000,0,Female,clvr_cost_0_intro_0.1_5
1,4602,1,Female,clvr_cost_0_intro_0.1_5
2,4519,2,Female,clvr_cost_0_intro_0.1_5
3,4361,3,Female,clvr_cost_0_intro_0.1_5
4,4323,4,Female,clvr_cost_0_intro_0.1_5
5,4386,5,Female,clvr_cost_0_intro_0.1_5
6,4290,6,Female,clvr_cost_0_intro_0.1_5
7,4205,7,Female,clvr_cost_0_intro_0.1_5
8,4253,8,Female,clvr_cost_0_intro_0.1_5
9,4108,9,Female,clvr_cost_0_intro_0.1_5
10,3906,10,Female,clvr_cost_0_intro_0.1_5
11,3747,11,Female,clvr_cost_0_intro_0.1_5
12,3689,12,Female,clvr_cost_0_intro_0.1_5
13,3760,13,Female,clvr_cost_0_intro_0.1_5
14,3588,14,Female,clvr_cost_0_intro_0.1_5
15,4033,15,Female,clvr_cost_0_intro_0.1_5
16,4430,16,Female,clvr_cost_0_intro_0.1_5
17,4771,17,Female,clvr_cost_0_intro_0.1_5
18,4955,18,Female,clvr_cost_0_intro_0.1_5
19,4936,19,Female,clvr_cost_0_intro_0.1_5
20,4939,20,Female,clvr_cost_0_intro_0.1_5
21,5014,21,Female,clvr_cost_0_intro_0.1_5
22,4888,22,Female,clvr_cost_0_intro_0.1_5
23,4771,23,Female,clvr_cost_0_intro_0.1_5
24,4929,24,Female,clvr_cost_0_intro_0.1_5
25,4856,25,Female,clvr_cost_0_intro_0.1_5
26,4832,26,Female,clvr_cost_0_intro_0.1_5
27,4929,27,Female,clvr_cost_0_intro_0.1_5
28,4861,28,Female,clvr_cost_0_intro_0.1_5
29,4975,29,Female,clvr_cost_0_intro_0.1_5
30,4904,30,Female,clvr_cost_0_intro_0.1_5
31,4897,31,Female,clvr_cost_0_intro_0.1_5
32,4931,32,Female,clvr_cost_0_intro_0.1_5
33,4966,33,Female,clvr_cost_0_intro_0.1_5
34,5050,34,Female,clvr_cost_0_intro_0.1_5
35,4997,35,Female,clvr_cost_0_intro_0.1_5
36,4999,36,Female,clvr_cost_0_intro_0.1_5
37,4969,37,Female,clvr_cost_0_intro_0.1_5
38,4949,38,Female,clvr_cost_0_intro_0.1_5
39,5032,39,Female,clvr_cost_0_intro_0.1_5
40,4885,40,Female,clvr_cost_0_intro_0.1_5
41,5062,41,Female,clvr_cost_0_intro_0.1_5
42,5129,42,Female,clvr_cost_0_intro_0.1_5
